;Date;TypeA;TypeB;TypeC;TypeD;TypeE;TypeG;Organic;Year;Sales;City;AveragePrice;format
16;06/09/2017;1472;49388;173;25093;13;0;conventional;2017;Clarissa;Jakarta;20280;minimarket
17;30/08/2017;1406;61601;242;20483;0;0;conventional;2017;Viola;BalikPapan;17940;minimarket
18;23/08/2017;1287;43655;170;23840;0;0;conventional;2017;Viola;Jakarta;19370;minimarket
19;16/08/2017;1231;45938;258;22372;0;0;conventional;2017;Viola;Makassar;19500;minimarket
20;09/08/2017;1140;56289;349;24052;0;0;conventional;2017;Clarissa;Jakarta;19110;minimarket
21;02/08/2017;1448;44621;472;31623;0;0;conventional;2017;Viola;Surabaya;19110;minimarket
22;26/07/2017;1679;45615;742;43789;0;0;conventional;2017;Clarissa;Palembang;18070;minimarket
23;19/07/2017;1166;54493;2205;70982;0;0;conventional;2017;Eko;Jayapura;17680;minimarket
24;12/07/2017;1119;47295;4715;73796;427;0;conventional;2017;Clarissa;Bandung;18850;minimarket
25;05/07/2017;1503;56925;6708;74371;907;0;conventional;2017;Eko;Palembang;19110;minimarket
26;28/06/2017;1236;51802;5397;78750;62;0;conventional;2017;Clarissa;Makassar;17680;minimarket
27;21/06/2017;1255;47846;5425;54130;0;0;conventional;2017;Viola;Jakarta;19500;minimarket
28;14/06/2017;1184;48287;4433;95474;0;0;conventional;2017;Edelyn;Jakarta;17420;minimarket
29;07/06/2017;779;58000;139;71991;0;0;conventional;2017;Clarissa;Jakarta;17940;minimarket
30;31/05/2017;1039;54249;79;75473;0;0;conventional;2017;Clarissa;Medan;18200;minimarket
31;24/05/2017;1034;55019;104;65742;44;0;conventional;2017;Viola;Jakarta;18590;minimarket
32;17/05/2017;933;61668;57;73415;978;0;conventional;2017;Viola;Makassar;17550;minimarket
33;10/05/2017;1322;73754;185;94833;453;0;conventional;2017;Clarissa;Surabaya;17290;minimarket
34;03/05/2017;946;50266;82;84332;1102;43;conventional;2017;Clarissa;BalikPapan;18460;supermarket
35;26/04/2017;1118;49557;106;85503;640;40;conventional;2017;Eko;Jakarta;18330;supermarket
36;19/04/2017;1022;52955;59;85057;520;0;conventional;2017;Mei;Palembang;18460;minimarket
37;12/04/2017;884;45444;93;70938;814;0;conventional;2017;Eko;Jakarta;18460;minimarket
38;05/04/2017;969;51024;96;71409;598;50;conventional;2017;Viola;Jakarta;18720;supermarket
39;29/03/2017;1353;48430;81;69919;108;0;conventional;2017;Clarissa;Jakarta;18070;minimarket
40;22/03/2017;3091;45420;48;71289;56;0;conventional;2017;Clarissa;Jakarta;18200;minimarket
41;15/03/2017;3500;45689;66;54046;111;0;conventional;2017;Viola;BalikPapan;19110;minimarket
42;08/03/2017;1072;61974;102;62217;360;0;conventional;2017;Viola;Jayapura;17550;minimarket
43;01/03/2017;1033;41685;104;69480;62;0;conventional;2017;Viola;Jakarta;18590;minimarket
44;22/02/2017;1709;45394;132;61765;547;0;conventional;2017;Edelyn;Jakarta;18330;minimarket
45;15/02/2017;1521;43272;58;55233;124;0;conventional;2017;Clarissa;Jakarta;18720;minimarket
46;08/02/2017;1822;66262;162;63918;596;0;conventional;2017;Eko;Jakarta;17680;minimarket
47;01/02/2017;2118;64771;112;86848;71;0;conventional;2017;Mei;Palembang;17290;minimarket
48;25/01/2017;1321;54007;75;57910;740;0;conventional;2017;Edelyn;Surabaya;19500;minimarket
49;18/01/2017;1625;61860;133;43420;2;0;conventional;2017;Edelyn;Palembang;19760;minimarket
50;11/01/2017;1642;50985;80;53514;0;0;conventional;2017;Edelyn;Jakarta;20020;minimarket
51;04/01/2017;3268;55693;110;57183;0;0;conventional;2017;Clarissa;BalikPapan;18200;minimarket
0;27/12/2017;1833947;1760956;232756;1090140;110737;11830;conventional;2017;Viola;Makassar;11700;supermarket
1;20/12/2017;1676601;1543281;266690;1061704;136747;10715;conventional;2017;Eko;Makassar;12220;supermarket
2;13/12/2017;1806690;1627241;232985;1404012;180150;8276;conventional;2017;Mei;Jakarta;11310;supermarket
3;06/12/2017;1943066;2100246;221957;1376641;126664;6962;conventional;2017;Clarissa;Medan;10140;supermarket
4;29/11/2017;1461699;1810203;222311;991569;82338;7590;conventional;2017;Eko;Jakarta;11830;supermarket
5;22/11/2017;1602216;1917125;215632;979613;82444;7249;conventional;2017;Viola;BalikPapan;11960;supermarket
6;15/11/2017;2243013;2164099;195159;1091769;53798;7352;conventional;2017;Viola;Palembang;10790;supermarket
7;08/11/2017;2317859;1758965;216524;813006;36306;6324;conventional;2017;Viola;Jakarta;12740;supermarket
8;01/11/2017;2369825;2596785;211902;626994;19805;5118;conventional;2017;Viola;Surabaya;12350;supermarket
9;25/10/2017;1733791;2025016;215623;606393;7596;4043;conventional;2017;Clarissa;BalikPapan;14560;supermarket
10;18/10/2017;1847991;2286236;217814;633894;10780;2317;conventional;2017;Edelyn;BalikPapan;13910;supermarket
11;11/10/2017;1757212;2530023;221033;533478;18373;3191;conventional;2017;Viola;Jakarta;14040;supermarket
12;04/10/2017;1461112;2788318;222261;442924;25572;3594;conventional;2017;Clarissa;Jayapura;13260;supermarket
13;27/09/2017;1860050;2635028;206460;496868;13336;5042;conventional;2017;Mei;Jakarta;13520;supermarket
14;20/09/2017;1702965;2230694;273922;529779;17304;5126;conventional;2017;Edelyn;Medan;14820;supermarket
15;13/09/2017;1863271;2388023;270794;502057;76298;6065;conventional;2017;Viola;Makassar;14690;supermarket
16;06/09/2017;2859326;2077194;240185;591630;33545;4513;conventional;2017;Clarissa;Palembang;14170;supermarket
17;30/08/2017;3104608;1660274;233027;640601;5989;2886;conventional;2017;Viola;Jakarta;14040;supermarket
18;23/08/2017;2626978;1798911;222083;535184;6574;3491;conventional;2017;Eko;Bandung;15340;supermarket
19;16/08/2017;3098709;1731349;208725;572197;2082;3372;conventional;2017;Mei;Makassar;14430;supermarket
20;09/08/2017;3260776;2196705;193832;570729;7357;2684;conventional;2017;Viola;Jayapura;14300;supermarket
21;02/08/2017;2940146;1737846;183471;559588;4954;2235;conventional;2017;Eko;Jayapura;15080;supermarket
22;26/07/2017;3112922;1636660;209427;590750;5181;2676;conventional;2017;Viola;Jakarta;14690;supermarket
23;19/07/2017;2805888;1629872;188207;577737;20674;2823;conventional;2017;Viola;Medan;15340;supermarket
24;12/07/2017;2747300;1923893;157478;601359;18032;3575;conventional;2017;Viola;Jayapura;14690;supermarket
25;05/07/2017;3581150;2120303;254187;731692;27317;3362;conventional;2017;Viola;Palembang;14560;supermarket
26;28/06/2017;3163840;1610910;212173;630301;21862;2656;conventional;2017;Edelyn;Jakarta;14300;supermarket
27;21/06/2017;3328632;1743509;218424;634245;24278;3510;conventional;2017;Viola;BalikPapan;13910;supermarket
28;14/06/2017;4075881;1771909;210671;657421;22961;2819;conventional;2017;Viola;Bandung;12610;supermarket
29;07/06/2017;3614314;1860329;221330;651945;23422;3502;conventional;2017;Viola;Makassar;12740;supermarket
30;31/05/2017;3620440;1826497;209443;554225;23083;3215;conventional;2017;Viola;Surabaya;12740;supermarket
31;24/05/2017;2978397;1873206;195991;546421;24486;3213;conventional;2017;Mei;Medan;14300;supermarket
32;17/05/2017;2923674;1649624;168597;525805;18497;2942;conventional;2017;Viola;Jakarta;14040;supermarket
33;10/05/2017;4085859;1735132;194576;613601;18366;2824;conventional;2017;Clarissa;Bandung;12090;supermarket
34;03/05/2017;4340117;3403145;192474;609389;19736;2674;conventional;2017;Clarissa;Jayapura;11440;supermarket
35;26/04/2017;2421010;1729487;196469;548252;26484;1863;conventional;2017;Clarissa;Jakarta;14950;supermarket
36;19/04/2017;3024466;2070974;177355;524768;71989;1529;conventional;2017;Viola;Jakarta;13650;supermarket
37;12/04/2017;2848184;1988818;185199;532714;79865;1864;conventional;2017;Viola;Jayapura;13780;supermarket
38;05/04/2017;2754465;1886169;225397;539258;59212;2655;conventional;2017;Eko;Palembang;14560;supermarket
39;29/03/2017;2609533;1869271;193578;605995;61959;1486;conventional;2017;Mei;Palembang;14300;supermarket
40;22/03/2017;2348618;2314394;195791;681404;30059;1546;conventional;2017;Mei;Palembang;13780;supermarket
41;15/03/2017;2962520;1737354;194761;632904;27625;1999;conventional;2017;Clarissa;BalikPapan;13780;supermarket
42;08/03/2017;3484275;1649936;184721;642307;27241;1765;conventional;2017;Mei;Makassar;12480;supermarket
43;01/03/2017;3516551;2460932;170581;515386;34846;1838;conventional;2017;Mei;BalikPapan;10920;supermarket
44;22/02/2017;3210177;1933699;172676;596185;36941;2193;conventional;2017;Viola;Bandung;12480;supermarket
45;15/02/2017;3315164;1620462;169908;544991;47018;2403;conventional;2017;Viola;Jayapura;12480;supermarket
46;08/02/2017;2908845;2200394;149459;553683;56311;2533;conventional;2017;Edelyn;Makassar;11830;supermarket
47;01/02/2017;4794142;3460744;177145;556205;41203;2741;conventional;2017;Edelyn;Surabaya;11050;supermarket
48;25/01/2017;2380956;1827783;150536;521004;46809;2796;conventional;2017;Eko;Jayapura;13780;supermarket
49;18/01/2017;2780860;2108450;121614;520299;36501;3190;conventional;2017;Edelyn;Jakarta;13260;supermarket
50;11/01/2017;2889591;2485720;103573;510560;31874;3613;conventional;2017;Edelyn;Jakarta;11960;supermarket
51;04/01/2017;2843648;2267755;137480;477193;47883;3376;conventional;2017;Edelyn;Bandung;12090;supermarket
0;27/12/2017;33070;62956;23042;35130;2500;0;conventional;2017;Clarissa;Jayapura;12480;minimarket
1;20/12/2017;29500;55521;19843;33273;1782;0;conventional;2017;Edelyn;Jakarta;12740;minimarket
2;13/12/2017;31727;62544;23843;35793;3239;0;conventional;2017;Viola;Palembang;12350;minimarket
3;06/12/2017;34117;63075;28483;28182;2257;0;conventional;2017;Eko;Medan;12870;minimarket
4;29/11/2017;31911;53471;22686;27376;3415;0;conventional;2017;Viola;Jakarta;12350;minimarket
5;22/11/2017;30029;53645;24222;22228;3495;0;conventional;2017;Viola;Jakarta;13000;minimarket
6;15/11/2017;28544;80245;36861;21132;2500;0;conventional;2017;Mei;Jakarta;13130;minimarket
7;08/11/2017;30861;54456;49282;28076;1647;0;conventional;2017;Viola;Jakarta;13390;minimarket
8;01/11/2017;33372;47080;53969;32848;4526;0;conventional;2017;Clarissa;Makassar;14430;minimarket
9;25/10/2017;23094;38357;44883;30219;4368;0;conventional;2017;Edelyn;Makassar;16510;minimarket
10;18/10/2017;22805;54519;44707;31177;3358;0;conventional;2017;Clarissa;Medan;16380;minimarket
11;11/10/2017;22942;45669;58990;33103;6693;0;conventional;2017;Mei;Jakarta;14820;minimarket
12;04/10/2017;23649;44671;40367;30389;7662;0;conventional;2017;Mei;Medan;15860;minimarket
13;27/09/2017;24398;54210;58552;27053;4567;0;conventional;2017;Mei;Jayapura;14170;minimarket
14;20/09/2017;25923;46906;41262;38940;8413;0;conventional;2017;Clarissa;Medan;15600;minimarket
15;13/09/2017;30123;41617;36469;56910;5958;0;conventional;2017;Clarissa;Jakarta;15470;minimarket
16;06/09/2017;35127;62187;64372;59198;6844;0;conventional;2017;Edelyn;BalikPapan;13130;minimarket
17;30/08/2017;33512;41701;38130;63371;2313;0;conventional;2017;Mei;Surabaya;15600;minimarket
18;23/08/2017;32281;50476;41678;76846;2018;0;conventional;2017;Viola;Jayapura;14950;minimarket
19;16/08/2017;32129;42068;41343;60769;2216;0;conventional;2017;Viola;Surabaya;16120;minimarket
20;09/08/2017;29916;43783;37614;57783;3963;0;conventional;2017;Viola;Jakarta;15730;minimarket
21;02/08/2017;30200;48687;39735;58628;2072;0;conventional;2017;Viola;Jakarta;16120;minimarket
22;26/07/2017;30901;39608;39261;62054;2073;0;conventional;2017;Clarissa;BalikPapan;15990;minimarket
23;19/07/2017;33382;49072;39515;62471;3135;0;conventional;2017;Viola;BalikPapan;15470;minimarket
24;12/07/2017;23581;56317;35107;65681;2170;0;conventional;2017;Mei;Bandung;15340;minimarket
25;05/07/2017;30803;73470;40602;67865;3378;0;conventional;2017;Eko;Jayapura;15340;minimarket
26;28/06/2017;23694;58162;42044;67989;1765;0;conventional;2017;Edelyn;Jakarta;15210;minimarket
27;21/06/2017;30951;58913;38260;69426;3622;0;conventional;2017;Edelyn;BalikPapan;15210;minimarket
28;14/06/2017;31248;64829;41193;67842;1982;0;conventional;2017;Viola;BalikPapan;14950;minimarket
29;07/06/2017;43524;45227;38579;69124;3527;0;conventional;2017;Clarissa;Jayapura;14950;minimarket
30;31/05/2017;45688;43260;44530;58991;2162;0;conventional;2017;Viola;BalikPapan;15470;minimarket
31;24/05/2017;43629;59208;46014;59663;4014;0;conventional;2017;Clarissa;Jakarta;15600;minimarket
32;17/05/2017;44340;46424;40249;57584;2203;0;conventional;2017;Clarissa;BalikPapan;15730;minimarket
33;10/05/2017;47626;42864;38370;61760;2147;0;conventional;2017;Edelyn;Jakarta;15470;minimarket
34;03/05/2017;50203;69447;77627;58626;5589;0;conventional;2017;Edelyn;Jayapura;13000;minimarket
35;26/04/2017;39481;44797;37961;58701;1201;0;conventional;2017;Viola;Jakarta;15600;minimarket
36;19/04/2017;38330;41954;36041;63182;1436;0;conventional;2017;Clarissa;Bandung;15340;minimarket
37;12/04/2017;48793;50390;39638;61787;3396;0;conventional;2017;Eko;Surabaya;15210;minimarket
38;05/04/2017;43112;40448;36210;56451;1599;99;conventional;2017;Mei;BalikPapan;15470;supermarket
39;29/03/2017;34498;50741;40688;51856;1005;0;conventional;2017;Clarissa;Bandung;15990;minimarket
40;22/03/2017;41638;44727;37099;56444;2968;0;conventional;2017;Eko;Palembang;15470;minimarket
41;15/03/2017;39138;48596;43740;51028;1442;0;conventional;2017;Edelyn;BalikPapan;15470;minimarket
42;08/03/2017;29980;39245;36250;52538;1374;0;conventional;2017;Viola;Jayapura;16250;minimarket
43;01/03/2017;45465;40007;34949;52874;2852;0;conventional;2017;Viola;Makassar;15340;minimarket
44;22/02/2017;44680;48499;61590;44920;2053;0;conventional;2017;Viola;Medan;14040;minimarket
45;15/02/2017;28228;38592;40431;40420;9128;0;conventional;2017;Viola;Medan;15860;minimarket
46;08/02/2017;31509;35567;31779;41921;9363;0;conventional;2017;Viola;Jakarta;15210;minimarket
47;01/02/2017;52916;71210;80814;33450;15620;0;conventional;2017;Clarissa;Jakarta;12740;minimarket
48;25/01/2017;37383;44001;31576;41623;12686;0;conventional;2017;Viola;Jayapura;15340;minimarket
49;18/01/2017;26463;40476;38677;33997;13058;0;conventional;2017;Viola;Makassar;16250;minimarket
50;11/01/2017;31586;38119;40802;38822;10614;0;conventional;2017;Viola;Surabaya;16380;minimarket
51;04/01/2017;29419;47221;38569;44329;6469;0;conventional;2017;Viola;Palembang;15470;minimarket
0;27/12/2017;42799;445219;78378;83067;1618;10057;conventional;2017;Clarissa;Makassar;12090;supermarket
1;20/12/2017;35725;464574;96306;76241;9593;8230;conventional;2017;Viola;Jakarta;11830;supermarket
2;13/12/2017;40380;451470;94163;76829;5694;65;conventional;2017;Viola;Jakarta;13910;supermarket
3;06/12/2017;53173;455048;92888;62473;421;17;conventional;2017;Clarissa;Bandung;14820;supermarket
4;29/11/2017;42851;422479;74989;61863;299;0;conventional;2017;Mei;Jakarta;14430;minimarket
5;22/11/2017;34869;553545;89732;73457;294;0;conventional;2017;Eko;Jakarta;12220;minimarket
6;15/11/2017;31286;441754;93857;74724;261;0;conventional;2017;Viola;Jakarta;15210;minimarket
7;08/11/2017;44528;498562;101889;65842;324;0;conventional;2017;Viola;BalikPapan;13130;minimarket
8;01/11/2017;69420;562215;106537;68448;422;0;conventional;2017;Viola;Surabaya;13000;minimarket
9;25/10/2017;59161;454353;108012;65795;323;6;conventional;2017;Viola;Jakarta;14560;supermarket
10;18/10/2017;25883;482992;118311;62077;286;754;conventional;2017;Edelyn;Jayapura;14950;supermarket
11;11/10/2017;16455;503814;119996;65145;529;2975;conventional;2017;Viola;BalikPapan;14040;supermarket
12;04/10/2017;14269;485262;105711;66015;2240;1675;conventional;2017;Clarissa;Jakarta;15340;supermarket
13;27/09/2017;16484;532029;101194;63370;2923;4501;conventional;2017;Clarissa;Surabaya;14950;supermarket
14;20/09/2017;16478;534644;103104;71196;3317;379;conventional;2017;Viola;Medan;15470;supermarket
15;13/09/2017;17172;546965;128620;78368;3810;736;conventional;2017;Edelyn;Jakarta;15470;supermarket
16;06/09/2017;17596;581941;122938;82905;3290;7;conventional;2017;Clarissa;Makassar;14430;supermarket
17;30/08/2017;17363;570147;112344;71627;2205;87;conventional;2017;Viola;Jakarta;14560;supermarket
18;23/08/2017;17596;550360;103622;77074;2760;439;conventional;2017;Edelyn;BalikPapan;15600;supermarket
19;16/08/2017;19194;609692;104997;80019;3448;341;conventional;2017;Mei;Jakarta;15080;supermarket
20;09/08/2017;18237;526303;104796;79510;1905;373;conventional;2017;Mei;Jakarta;16250;supermarket
21;02/08/2017;21607;559825;97419;79198;2476;502;conventional;2017;Eko;Jakarta;16510;supermarket
22;26/07/2017;26653;577460;99067;83729;3516;907;conventional;2017;Viola;Jakarta;14560;supermarket
23;19/07/2017;20535;560872;116910;92363;3531;2849;conventional;2017;Edelyn;Bandung;16120;supermarket
24;12/07/2017;22934;545739;109149;90429;2536;1363;conventional;2017;Viola;Bandung;16380;supermarket
25;05/07/2017;28423;661207;118635;126579;2236;237;conventional;2017;Viola;Jakarta;16120;supermarket
26;28/06/2017;27392;524477;104595;126836;1896;1055;conventional;2017;Viola;Jakarta;15730;supermarket
27;21/06/2017;34715;536926;122240;107243;1659;2120;conventional;2017;Viola;Palembang;16120;supermarket
28;14/06/2017;55228;586037;107908;116318;2619;87;conventional;2017;Viola;Palembang;15730;supermarket
29;07/06/2017;51411;544664;122929;99942;4693;577;conventional;2017;Clarissa;Jayapura;16120;supermarket
30;31/05/2017;50564;518850;132733;99123;2299;4;conventional;2017;Edelyn;Jakarta;16380;supermarket
31;24/05/2017;57568;611797;113476;101616;2639;9;conventional;2017;Clarissa;Jakarta;15990;supermarket
32;17/05/2017;54088;569043;109205;82690;2813;31;conventional;2017;Eko;Jayapura;15990;supermarket
33;10/05/2017;55587;545784;141251;88848;4468;0;conventional;2017;Clarissa;Jakarta;15990;minimarket
34;03/05/2017;64799;690168;129694;89297;4415;4;conventional;2017;Viola;Jakarta;13520;supermarket
35;26/04/2017;46749;543002;97410;88342;3574;790;conventional;2017;Mei;Jakarta;16120;supermarket
36;19/04/2017;52850;594215;93303;89277;2780;104;conventional;2017;Mei;BalikPapan;16120;supermarket
37;12/04/2017;45104;488323;83138;91664;2475;14;conventional;2017;Eko;Bandung;16120;supermarket
38;05/04/2017;38641;530947;90802;87170;3423;830;conventional;2017;Viola;Makassar;16510;supermarket
39;29/03/2017;25630;545318;84866;97285;4163;11;conventional;2017;Edelyn;Jakarta;15860;supermarket
40;22/03/2017;29308;596342;83938;87394;2925;39;conventional;2017;Mei;Makassar;15730;supermarket
41;15/03/2017;30101;600833;98822;93313;3915;27;conventional;2017;Viola;Jayapura;14170;supermarket
42;08/03/2017;27489;523118;112934;107215;2235;5;conventional;2017;Viola;Makassar;15340;supermarket
43;01/03/2017;24137;637043;111791;88092;2289;39;conventional;2017;Eko;Jakarta;14170;supermarket
44;22/02/2017;39072;533387;106178;90447;3977;16;conventional;2017;Viola;Jakarta;15340;supermarket
45;15/02/2017;29712;488592;110447;92519;5113;20;conventional;2017;Eko;Palembang;15210;supermarket
46;08/02/2017;28217;499138;119634;78981;3273;82;conventional;2017;Mei;Palembang;14690;supermarket
47;01/02/2017;50784;824745;164884;89517;3449;112;conventional;2017;Viola;Jakarta;11830;supermarket
48;25/01/2017;26118;488218;145882;75868;9266;88;conventional;2017;Eko;Jakarta;15860;supermarket
49;18/01/2017;24918;533718;140240;95516;3312;38;conventional;2017;Clarissa;Palembang;14820;supermarket
50;11/01/2017;31240;558488;133849;74716;4539;43;conventional;2017;Viola;Makassar;14950;supermarket
51;04/01/2017;30270;550752;124506;72888;4651;0;conventional;2017;Edelyn;Jakarta;14430;minimarket
